"","ACCID","DB","Feature","Start","End","misc1","Strand","misc2","Notes","gene_synonym","locus_tag","GeneID","Parent","ID","gbkey","gene_biotype","gene","product","ECKnb"
"2753","NC_000913.3","RefSeq","gene",2818553,2818645,".","-",".","ID=gene-b2695;Dbxref=ASAP:ABE-0008864,ECOCYC:EG30095,GeneID:947173;Name=serV;gbkey=Gene;gene=serV;gene_biotype=tRNA;gene_synonym=ECK2690,supD;locus_tag=b2695","ECK2690,supD","b2695","947173",NA,"gene-b2695","Gene","tRNA","serV","tRNA-Ser","ECK2690"
"2754","NC_000913.3","RefSeq","gene",2818961,2819146,".","-",".","ID=gene-b2696;Dbxref=ASAP:ABE-0008866,ECOCYC:EG11447,GeneID:947176;Name=csrA;gbkey=Gene;gene=csrA;gene_biotype=protein_coding;gene_synonym=ECK2691,zfiA;locus_tag=b2696","ECK2691,zfiA","b2696","947176",NA,"gene-b2696","Gene","protein_coding","csrA","carbon storage regulator","ECK2691"
"2755","NC_000913.3","RefSeq","gene",2819381,2822011,".","-",".","ID=gene-b2697;Dbxref=ASAP:ABE-0008869,ECOCYC:EG10034,GeneID:947175;Name=alaS;gbkey=Gene;gene=alaS;gene_biotype=protein_coding;gene_synonym=act,ala-act,ECK2692,lovB;locus_tag=b2697","act,ala-act,ECK2692,lovB","b2697","947175",NA,"gene-b2697","Gene","protein_coding","alaS","alanine--tRNA ligase/DNA-binding transcriptional repressor","ECK2692"
"2756","NC_000913.3","RefSeq","gene",2822139,2822639,".","-",".","ID=gene-b2698;Dbxref=ASAP:ABE-0008872,ECOCYC:EG12080,GeneID:947172;Name=recX;gbkey=Gene;gene=recX;gene_biotype=protein_coding;gene_synonym=ECK2693,oraA;locus_tag=b2698","ECK2693,oraA","b2698","947172",NA,"gene-b2698","Gene","protein_coding","recX","RecA inhibitor RecX","ECK2693"
"2757","NC_000913.3","RefSeq","gene",2822708,2823769,".","-",".","ID=gene-b2699;Dbxref=ASAP:ABE-0008876,ECOCYC:EG10823,GeneID:947170;Name=recA;gbkey=Gene;gene=recA;gene_biotype=protein_coding;gene_synonym=ECK2694,lexB,recH,rnmB,srf,tif,umuB,zab;locus_tag=b2699","ECK2694,lexB,recH,rnmB,srf,tif,umuB,zab","b2699","947170",NA,"gene-b2699","Gene","protein_coding","recA","DNA recombination/repair protein RecA","ECK2694"
"2758","NC_000913.3","RefSeq","gene",2823849,2824346,".","-",".","ID=gene-b2700;Dbxref=ASAP:ABE-0008882,ECOCYC:G7409,GeneID:947169;Name=pncC;gbkey=Gene;gene=pncC;gene_biotype=protein_coding;gene_synonym=ECK2695,ygaD;locus_tag=b2700","ECK2695,ygaD","b2700","947169",NA,"gene-b2700","Gene","protein_coding","pncC","NMN aminohydrolase","ECK2695"
"2759","NC_000913.3","RefSeq","gene",2824491,2825576,".","-",".","ID=gene-b2701;Dbxref=ASAP:ABE-0008885,ECOCYC:G7410,GeneID:947184;Name=mltB;gbkey=Gene;gene=mltB;gene_biotype=protein_coding;gene_synonym=ECK2696,slt;locus_tag=b2701","ECK2696,slt","b2701","947184",NA,"gene-b2701","Gene","protein_coding","mltB","membrane-bound lytic murein transglycosylase B","ECK2696"
"2760","NC_000913.3","RefSeq","gene",2825832,2826395,".","+",".","ID=gene-b2702;Dbxref=ASAP:ABE-0008890,ECOCYC:G8210,GeneID:947575;Name=srlA;gbkey=Gene;gene=srlA;gene_biotype=protein_coding;gene_synonym=ECK2697,gutA,sbl,srlA-1;locus_tag=b2702","ECK2697,gutA,sbl,srlA-1","b2702","947575",NA,"gene-b2702","Gene","protein_coding","srlA","sorbitol-specific PTS enzyme IIC2 component","ECK2697"
"2761","NC_000913.3","RefSeq","gene",2826392,2827351,".","+",".","ID=gene-b2703;Dbxref=ASAP:ABE-0008892,ECOCYC:EG10969,GeneID:948933;Name=srlE;gbkey=Gene;gene=srlE;gene_biotype=protein_coding;gene_synonym=ECK2698,gutA,gutE,sbl,srlA,srlA-2;locus_tag=b2703","ECK2698,gutA,gutE,sbl,srlA,srlA-2","b2703","948933",NA,"gene-b2703","Gene","protein_coding","srlE","sorbitol-specific PTS enzyme IIBC1 component","ECK2698"
"2762","NC_000913.3","RefSeq","gene",2827362,2827733,".","+",".","ID=gene-b2704;Dbxref=ASAP:ABE-0008894,ECOCYC:EG10970,GeneID:948971;Name=srlB;gbkey=Gene;gene=srlB;gene_biotype=protein_coding;gene_synonym=ECK2699,gutB;locus_tag=b2704","ECK2699,gutB","b2704","948971",NA,"gene-b2704","Gene","protein_coding","srlB","sorbitol-specific PTS enzyme IIA component","ECK2699"
"2763","NC_000913.3","RefSeq","gene",2827737,2828516,".","+",".","ID=gene-b2705;Dbxref=ASAP:ABE-0008896,ECOCYC:EG10971,GeneID:948937;Name=srlD;gbkey=Gene;gene=srlD;gene_biotype=protein_coding;gene_synonym=ECK2700,gutD;locus_tag=b2705","ECK2700,gutD","b2705","948937",NA,"gene-b2705","Gene","protein_coding","srlD","sorbitol-6-phosphate 2-dehydrogenase","ECK2700"
"2764","NC_000913.3","RefSeq","gene",2828621,2828980,".","+",".","ID=gene-b2706;Dbxref=ASAP:ABE-0008898,ECOCYC:EG10972,GeneID:948938;Name=gutM;gbkey=Gene;gene=gutM;gene_biotype=protein_coding;gene_synonym=ECK2701,gut,srlM;locus_tag=b2706","ECK2701,gut,srlM","b2706","948938",NA,"gene-b2706","Gene","protein_coding","gutM","DNA-binding transcriptional activator GutM","ECK2701"
"2765","NC_000913.3","RefSeq","gene",2829047,2829820,".","+",".","ID=gene-b2707;Dbxref=ASAP:ABE-0008900,ECOCYC:EG10974,GeneID:948942;Name=srlR;gbkey=Gene;gene=srlR;gene_biotype=protein_coding;gene_synonym=ECK2702,gutR;locus_tag=b2707","ECK2702,gutR","b2707","948942",NA,"gene-b2707","Gene","protein_coding","srlR","DNA-binding transcriptional repressor SrlR","ECK2702"
"2766","NC_000913.3","RefSeq","gene",2829813,2830778,".","+",".","ID=gene-b2708;Dbxref=ASAP:ABE-0008902,ECOCYC:EG10973,GeneID:947587;Name=gutQ;gbkey=Gene;gene=gutQ;gene_biotype=protein_coding;gene_synonym=ECK2703,srlQ;locus_tag=b2708","ECK2703,srlQ","b2708","947587",NA,"gene-b2708","Gene","protein_coding","gutQ","D-arabinose 5-phosphate isomerase GutQ","ECK2703"
"2767","NC_000913.3","RefSeq","gene",2830775,2832289,".","-",".","ID=gene-b2709;Dbxref=ASAP:ABE-0008904,ECOCYC:EG12108,GeneID:947186;Name=norR;gbkey=Gene;gene=norR;gene_biotype=protein_coding;gene_synonym=ECK2704,ygaA;locus_tag=b2709","ECK2704,ygaA","b2709","947186",NA,"gene-b2709","Gene","protein_coding","norR","DNA-binding transcriptional dual regulator NorR","ECK2704"
"2768","NC_000913.3","RefSeq","gene",2832476,2833915,".","+",".","ID=gene-b2710;Dbxref=ASAP:ABE-0008910,ECOCYC:G7413,GeneID:948979;Name=norV;gbkey=Gene;gene=norV;gene_biotype=protein_coding;gene_synonym=ECK2705,ygaI,ygaJ,ygaK;locus_tag=b2710","ECK2705,ygaI,ygaJ,ygaK","b2710","948979",NA,"gene-b2710","Gene","protein_coding","norV","anaerobic nitric oxide reductase flavorubredoxin","ECK2705"
"2769","NC_000913.3","RefSeq","gene",2833912,2835045,".","+",".","ID=gene-b2711;Dbxref=ASAP:ABE-0008912,ECOCYC:EG12450,GeneID:947088;Name=norW;gbkey=Gene;gene=norW;gene_biotype=protein_coding;gene_synonym=ECK2706,ygaL,ygbD;locus_tag=b2711","ECK2706,ygaL,ygbD","b2711","947088",NA,"gene-b2711","Gene","protein_coding","norW","NADH:flavorubredoxin reductase","ECK2706"
"2770","NC_000913.3","RefSeq","gene",2835173,2837425,".","-",".","ID=gene-b2712;Dbxref=ASAP:ABE-0008915,ECOCYC:EG11551,GeneID:944963;Name=hypF;gbkey=Gene;gene=hypF;gene_biotype=protein_coding;gene_synonym=ECK2707,hydA;locus_tag=b2712","ECK2707,hydA","b2712","944963",NA,"gene-b2712","Gene","protein_coding","hypF","carbamoyl--[HypE] ligase","ECK2707"
"2771","NC_000913.3","RefSeq","gene",2837578,2838105,".","-",".","ID=gene-b2713;Dbxref=ASAP:ABE-0008919,ECOCYC:EG11552,GeneID:947190;Name=hydN;gbkey=Gene;gene=hydN;gene_biotype=protein_coding;gene_synonym=ECK2708;locus_tag=b2713","ECK2708","b2713","947190",NA,"gene-b2713","Gene","protein_coding","hydN","putative electron transport protein HydN","ECK2708"
"2772","NC_000913.3","RefSeq","gene",2838254,2839264,".","-",".","ID=gene-b2714;Dbxref=ASAP:ABE-0008922,ECOCYC:EG10087,GeneID:947305;Name=ascG;gbkey=Gene;gene=ascG;gene_biotype=protein_coding;gene_synonym=ECK2709,sac;locus_tag=b2714","ECK2709,sac","b2714","947305",NA,"gene-b2714","Gene","protein_coding","ascG","DNA-binding transcriptional repressor AscG","ECK2709"
"2773","NC_000913.3","RefSeq","gene",2839524,2840981,".","+",".","ID=gene-b2715;Dbxref=ASAP:ABE-0008926,ECOCYC:EG10086,GeneID:947154;Name=ascF;gbkey=Gene;gene=ascF;gene_biotype=protein_coding;gene_synonym=ECK2710,sac;locus_tag=b2715","ECK2710,sac","b2715","947154",NA,"gene-b2715","Gene","protein_coding","ascF","beta-glucoside specific PTS enzyme IIBC component","ECK2710"
"2774","NC_000913.3","RefSeq","gene",2840990,2842414,".","+",".","ID=gene-b2716;Dbxref=ASAP:ABE-0008928,ECOCYC:EG10085,GeneID:947460;Name=ascB;gbkey=Gene;gene=ascB;gene_biotype=protein_coding;gene_synonym=ECK2711,sac;locus_tag=b2716","ECK2711,sac","b2716","947460",NA,"gene-b2716","Gene","protein_coding","ascB","6-phospho-beta-glucosidase AscB","ECK2711"
"2775","NC_000913.3","RefSeq","gene",2842573,2843043,".","-",".","ID=gene-b2717;Dbxref=ASAP:ABE-0008931,ECOCYC:G7414,GeneID:947428;Name=hycI;gbkey=Gene;gene=hycI;gene_biotype=protein_coding;gene_synonym=ECK2712;locus_tag=b2717","ECK2712","b2717","947428",NA,"gene-b2717","Gene","protein_coding","hycI","hydrogenase 3 maturation protease","ECK2712"
"2776","NC_000913.3","RefSeq","gene",2843036,2843446,".","-",".","ID=gene-b2718;Dbxref=ASAP:ABE-0008933,ECOCYC:EG10481,GeneID:947438;Name=hycH;gbkey=Gene;gene=hycH;gene_biotype=protein_coding;gene_synonym=ECK2713,hevH;locus_tag=b2718","ECK2713,hevH","b2718","947438",NA,"gene-b2718","Gene","protein_coding","hycH","formate hydrogenlyase assembly protein","ECK2713"
"2777","NC_000913.3","RefSeq","gene",2843443,2844210,".","-",".","ID=gene-b2719;Dbxref=ASAP:ABE-0008936,ECOCYC:EG10480,GeneID:947191;Name=hycG;gbkey=Gene;gene=hycG;gene_biotype=protein_coding;gene_synonym=ECK2714,hevG;locus_tag=b2719","ECK2714,hevG","b2719","947191",NA,"gene-b2719","Gene","protein_coding","hycG","formate hydrogenlyase subunit HycG","ECK2714"
"2778","NC_000913.3","RefSeq","gene",2844210,2844752,".","-",".","ID=gene-b2720;Dbxref=ASAP:ABE-0008942,ECOCYC:EG10479,GeneID:947048;Name=hycF;gbkey=Gene;gene=hycF;gene_biotype=protein_coding;gene_synonym=ECK2715,hevF;locus_tag=b2720","ECK2715,hevF","b2720","947048",NA,"gene-b2720","Gene","protein_coding","hycF","formate hydrogenlyase subunit HycF","ECK2715"
"2779","NC_000913.3","RefSeq","gene",2844762,2846471,".","-",".","ID=gene-b2721;Dbxref=ASAP:ABE-0008944,ECOCYC:EG10478,GeneID:947396;Name=hycE;gbkey=Gene;gene=hycE;gene_biotype=protein_coding;gene_synonym=ECK2716,hevE;locus_tag=b2721","ECK2716,hevE","b2721","947396",NA,"gene-b2721","Gene","protein_coding","hycE","formate hydrogenlyase subunit HycE","ECK2716"
"2780","NC_000913.3","RefSeq","gene",2846489,2847412,".","-",".","ID=gene-b2722;Dbxref=ASAP:ABE-0008946,ECOCYC:EG10477,GeneID:948994;Name=hycD;gbkey=Gene;gene=hycD;gene_biotype=protein_coding;gene_synonym=ECK2717,hevD;locus_tag=b2722","ECK2717,hevD","b2722","948994",NA,"gene-b2722","Gene","protein_coding","hycD","formate hydrogenlyase subunit HycD","ECK2717"
"2781","NC_000913.3","RefSeq","gene",2847415,2849241,".","-",".","ID=gene-b2723;Dbxref=ASAP:ABE-0008948,ECOCYC:EG10476,GeneID:945327;Name=hycC;gbkey=Gene;gene=hycC;gene_biotype=protein_coding;gene_synonym=ECK2718,hevC;locus_tag=b2723","ECK2718,hevC","b2723","945327",NA,"gene-b2723","Gene","protein_coding","hycC","formate hydrogenlyase subunit HycC","ECK2718"
"2782","NC_000913.3","RefSeq","gene",2849238,2849849,".","-",".","ID=gene-b2724;Dbxref=ASAP:ABE-0008950,ECOCYC:EG10475,GeneID:948002;Name=hycB;gbkey=Gene;gene=hycB;gene_biotype=protein_coding;gene_synonym=ECK2719,hevB;locus_tag=b2724","ECK2719,hevB","b2724","948002",NA,"gene-b2724","Gene","protein_coding","hycB","formate hydrogenlyase subunit HycB","ECK2719"
"2783","NC_000913.3","RefSeq","gene",2849974,2850435,".","-",".","ID=gene-b2725;Dbxref=ASAP:ABE-0008952,ECOCYC:EG10474,GeneID:947193;Name=hycA;gbkey=Gene;gene=hycA;gene_biotype=protein_coding;gene_synonym=ECK2720,hevA;locus_tag=b2725","ECK2720,hevA","b2725","947193",NA,"gene-b2725","Gene","protein_coding","hycA","regulator of the transcriptional regulator FhlA","ECK2720"
"2784","NC_000913.3","RefSeq","gene",2850647,2850997,".","+",".","ID=gene-b2726;Dbxref=ASAP:ABE-0008958,ECOCYC:EG10483,GeneID:947195;Name=hypA;gbkey=Gene;gene=hypA;gene_biotype=protein_coding;gene_synonym=ECK2721;locus_tag=b2726","ECK2721","b2726","947195",NA,"gene-b2726","Gene","protein_coding","hypA","hydrogenase 3 nickel incorporation protein HypA","ECK2721"
"2785","NC_000913.3","RefSeq","gene",2851001,2851873,".","+",".","ID=gene-b2727;Dbxref=ASAP:ABE-0008960,ECOCYC:EG10484,GeneID:947194;Name=hypB;gbkey=Gene;gene=hypB;gene_biotype=protein_coding;gene_synonym=ECK2722,hydB;locus_tag=b2727","ECK2722,hydB","b2727","947194",NA,"gene-b2727","Gene","protein_coding","hypB","hydrogenase isoenzymes nickel incorporation protein HypB","ECK2722"
"2786","NC_000913.3","RefSeq","gene",2851864,2852136,".","+",".","ID=gene-b2728;Dbxref=ASAP:ABE-0008962,ECOCYC:EG10485,GeneID:947192;Name=hypC;gbkey=Gene;gene=hypC;gene_biotype=protein_coding;gene_synonym=ECK2723;locus_tag=b2728","ECK2723","b2728","947192",NA,"gene-b2728","Gene","protein_coding","hypC","hydrogenase maturation factor HypC","ECK2723"
"2787","NC_000913.3","RefSeq","gene",2852136,2853257,".","+",".","ID=gene-b2729;Dbxref=ASAP:ABE-0008965,ECOCYC:EG10486,GeneID:947189;Name=hypD;gbkey=Gene;gene=hypD;gene_biotype=protein_coding;gene_synonym=ECK2724,hydF;locus_tag=b2729","ECK2724,hydF","b2729","947189",NA,"gene-b2729","Gene","protein_coding","hypD","Fe-(CN)2CO cofactor assembly scaffold protein HypD","ECK2724"
"2788","NC_000913.3","RefSeq","gene",2853254,2854264,".","+",".","ID=gene-b2730;Dbxref=ASAP:ABE-0008967,ECOCYC:EG10487,GeneID:947182;Name=hypE;gbkey=Gene;gene=hypE;gene_biotype=protein_coding;gene_synonym=ECK2725,hydB;locus_tag=b2730","ECK2725,hydB","b2730","947182",NA,"gene-b2730","Gene","protein_coding","hypE","carbamoyl dehydratase HypE","ECK2725"
"2789","NC_000913.3","RefSeq","gene",2854338,2856416,".","+",".","ID=gene-b2731;Dbxref=ASAP:ABE-0008971,ECOCYC:EG10301,GeneID:947181;Name=fhlA;gbkey=Gene;gene=fhlA;gene_biotype=protein_coding;gene_synonym=ECK2726,fhl;locus_tag=b2731","ECK2726,fhl","b2731","947181",NA,"gene-b2731","Gene","protein_coding","fhlA","DNA-binding transcriptional activator FhlA","ECK2726"
"2790","NC_000913.3","RefSeq","gene",2856453,2856806,".","-",".","ID=gene-b2732;Dbxref=ASAP:ABE-0008973,ECOCYC:EG11287,GeneID:947187;Name=ygbA;gbkey=Gene;gene=ygbA;gene_biotype=protein_coding;gene_synonym=ECK2727;locus_tag=b2732","ECK2727","b2732","947187",NA,"gene-b2732","Gene","protein_coding","ygbA","protein YgbA","ECK2727"
"2791","NC_000913.3","RefSeq","gene",2857093,2859654,".","+",".","ID=gene-b2733;Dbxref=ASAP:ABE-0008977,ECOCYC:EG10625,GeneID:947206;Name=mutS;gbkey=Gene;gene=mutS;gene_biotype=protein_coding;gene_synonym=ant,ECK2728,fdv,plm;locus_tag=b2733","ant,ECK2728,fdv,plm","b2733","947206",NA,"gene-b2733","Gene","protein_coding","mutS","DNA mismatch repair protein MutS","ECK2728"
"2792","NC_000913.3","RefSeq","gene",2859760,2860416,".","+",".","ID=gene-b2734;Dbxref=ASAP:ABE-0008980,ECOCYC:G7415,GeneID:947196;Name=pphB;gbkey=Gene;gene=pphB;gene_biotype=protein_coding;gene_synonym=ECK2729,prpB,ygbH;locus_tag=b2734","ECK2729,prpB,ygbH","b2734","947196",NA,"gene-b2734","Gene","protein_coding","pphB","phosphoprotein phosphatase 2","ECK2729"
"2793","NC_000913.3","RefSeq","gene",2860467,2861234,".","-",".","ID=gene-b2735;Dbxref=ASAP:ABE-0008982,ECOCYC:G7416,GeneID:947204;Name=ygbI;gbkey=Gene;gene=ygbI;gene_biotype=protein_coding;gene_synonym=ECK2730;locus_tag=b2735","ECK2730","b2735","947204",NA,"gene-b2735","Gene","protein_coding","ygbI","DNA-binding transcriptional repressor YgbI","ECK2730"
"2794","NC_000913.3","RefSeq","gene",2861430,2862338,".","+",".","ID=gene-b2736;Dbxref=ASAP:ABE-0008986,ECOCYC:G7417,GeneID:947200;Name=ygbJ;gbkey=Gene;gene=ygbJ;gene_biotype=protein_coding;gene_synonym=ECK2731;locus_tag=b2736","ECK2731","b2736","947200",NA,"gene-b2736","Gene","protein_coding","ygbJ","putative L-threonate dehydrogenase","ECK2731"
"2795","NC_000913.3","RefSeq","gene",2862335,2863501,".","+",".","ID=gene-b2737;Dbxref=ASAP:ABE-0008988,ECOCYC:G7418,GeneID:947199;Name=ygbK;gbkey=Gene;gene=ygbK;gene_biotype=protein_coding;gene_synonym=ECK2732;locus_tag=b2737","ECK2732","b2737","947199",NA,"gene-b2737","Gene","protein_coding","ygbK","putative 3-oxo-tetronate kinase YgbK","ECK2732"
"2796","NC_000913.3","RefSeq","gene",2863593,2864231,".","+",".","ID=gene-b2738;Dbxref=ASAP:ABE-0008994,ECOCYC:G7419,GeneID:947197;Name=ygbL;gbkey=Gene;gene=ygbL;gene_biotype=protein_coding;gene_synonym=ECK2733;locus_tag=b2738","ECK2733","b2738","947197",NA,"gene-b2738","Gene","protein_coding","ygbL","putative 3-oxo-tetronate 4-phosphate decarboxylase YgbL","ECK2733"
"2797","NC_000913.3","RefSeq","gene",2864236,2865012,".","+",".","ID=gene-b2739;Dbxref=ASAP:ABE-0008996,ECOCYC:G7420,GeneID:947207;Name=ygbM;gbkey=Gene;gene=ygbM;gene_biotype=protein_coding;gene_synonym=ECK2734;locus_tag=b2739","ECK2734","b2739","947207",NA,"gene-b2739","Gene","protein_coding","ygbM","putative 2-oxo-tetronate isomerase YgbM","ECK2734"
"2798","NC_000913.3","RefSeq","gene",2865101,2866465,".","+",".","ID=gene-b2740;Dbxref=ASAP:ABE-0008999,ECOCYC:G7421,GeneID:947208;Name=ygbN;gbkey=Gene;gene=ygbN;gene_biotype=protein_coding;gene_synonym=ECK2735;locus_tag=b2740","ECK2735","b2740","947208",NA,"gene-b2740","Gene","protein_coding","ygbN","putative transporter YgbN","ECK2735"
"2799","NC_000913.3","RefSeq","gene",2866559,2867551,".","-",".","ID=gene-b2741;Dbxref=ASAP:ABE-0009001,ECOCYC:EG10510,GeneID:947210;Name=rpoS;gbkey=Gene;gene=rpoS;gene_biotype=protein_coding;gene_synonym=abrD,appR,csi2,dpeB,ECK2736,katF,nur,otsX,sigS;locus_tag=b2741","abrD,appR,csi2,dpeB,ECK2736,katF,nur,otsX,sigS","b2741","947210",NA,"gene-b2741","Gene","protein_coding","rpoS","RNA polymerase sigma factor RpoS","ECK2736"
"2800","NC_000913.3","RefSeq","gene",2867614,2868753,".","-",".","ID=gene-b2742;Dbxref=ASAP:ABE-0009004,ECOCYC:EG12111,GeneID:947011;Name=nlpD;gbkey=Gene;gene=nlpD;gene_biotype=protein_coding;gene_synonym=ECK2737;locus_tag=b2742","ECK2737","b2742","947011",NA,"gene-b2742","Gene","protein_coding","nlpD","murein hydrolase activator NlpD","ECK2737"
"2801","NC_000913.3","RefSeq","gene",2868893,2869519,".","-",".","ID=gene-b2743;Dbxref=ASAP:ABE-0009006,ECOCYC:EG10689,GeneID:944923;Name=pcm;gbkey=Gene;gene=pcm;gene_biotype=protein_coding;gene_synonym=ECK2738;locus_tag=b2743","ECK2738","b2743","944923",NA,"gene-b2743","Gene","protein_coding","pcm","protein-L-isoaspartate O-methyltransferase","ECK2738"
"2802","NC_000913.3","RefSeq","gene",2869513,2870274,".","-",".","ID=gene-b2744;Dbxref=ASAP:ABE-0009008,ECOCYC:EG11817,GeneID:947211;Name=umpG;gbkey=Gene;gene=umpG;gene_biotype=protein_coding;gene_synonym=ECK2739,surE,ygbC;locus_tag=b2744","ECK2739,surE,ygbC","b2744","947211",NA,"gene-b2744","Gene","protein_coding","umpG","broad specificity 5'(3')-nucleotidase and polyphosphatase","ECK2739"
"2803","NC_000913.3","RefSeq","gene",2870255,2871304,".","-",".","ID=gene-b2745;Dbxref=ASAP:ABE-0009011,ECOCYC:G7422,GeneID:947214;Name=truD;gbkey=Gene;gene=truD;gene_biotype=protein_coding;gene_synonym=ECK2740,ygbO;locus_tag=b2745","ECK2740,ygbO","b2745","947214",NA,"gene-b2745","Gene","protein_coding","truD","tRNA pseudouridine(13) synthase","ECK2740"
"2804","NC_000913.3","RefSeq","gene",2871301,2871780,".","-",".","ID=gene-b2746;Dbxref=ASAP:ABE-0009013,ECOCYC:EG11816,GeneID:945057;Name=ispF;gbkey=Gene;gene=ispF;gene_biotype=protein_coding;gene_synonym=ECK2741,ygbB;locus_tag=b2746","ECK2741,ygbB","b2746","945057",NA,"gene-b2746","Gene","protein_coding","ispF","2-C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase","ECK2741"
"2805","NC_000913.3","RefSeq","gene",2871780,2872490,".","-",".","ID=gene-b2747;Dbxref=ASAP:ABE-0009017,ECOCYC:G7423,GeneID:948269;Name=ispD;gbkey=Gene;gene=ispD;gene_biotype=protein_coding;gene_synonym=ECK2742,ygbP;locus_tag=b2747","ECK2742,ygbP","b2747","948269",NA,"gene-b2747","Gene","protein_coding","ispD","2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase","ECK2742"
"2806","NC_000913.3","RefSeq","gene",2872509,2872820,".","-",".","ID=gene-b2748;Dbxref=ASAP:ABE-0009019,ECOCYC:G7424,GeneID:946033;Name=ftsB;gbkey=Gene;gene=ftsB;gene_biotype=protein_coding;gene_synonym=ECK2743,ygbQ;locus_tag=b2748","ECK2743,ygbQ","b2748","946033",NA,"gene-b2748","Gene","protein_coding","ftsB","cell division protein FtsB","ECK2743"
"2807","NC_000913.3","RefSeq","gene",2873014,2873337,".","-",".","ID=gene-b2749;Dbxref=ASAP:ABE-0009021,ECOCYC:EG12707,GeneID:947268;Name=ygbE;gbkey=Gene;gene=ygbE;gene_biotype=protein_coding;gene_synonym=ECK2744;locus_tag=b2749","ECK2744","b2749","947268",NA,"gene-b2749","Gene","protein_coding","ygbE","DUF3561 domain-containing inner membrane protein YgbE","ECK2744"
"2808","NC_000913.3","RefSeq","gene",2873387,2873992,".","-",".","ID=gene-b2750;Dbxref=ASAP:ABE-0009023,ECOCYC:EG10185,GeneID:947221;Name=cysC;gbkey=Gene;gene=cysC;gene_biotype=protein_coding;gene_synonym=ECK2745;locus_tag=b2750","ECK2745","b2750","947221",NA,"gene-b2750","Gene","protein_coding","cysC","adenylyl-sulfate kinase","ECK2745"
"2809","NC_000913.3","RefSeq","gene",2873992,2875419,".","-",".","ID=gene-b2751;Dbxref=ASAP:ABE-0009026,ECOCYC:EG10194,GeneID:947219;Name=cysN;gbkey=Gene;gene=cysN;gene_biotype=protein_coding;gene_synonym=ECK2746;locus_tag=b2751","ECK2746","b2751","947219",NA,"gene-b2751","Gene","protein_coding","cysN","sulfate adenylyltransferase subunit 1","ECK2746"
"2810","NC_000913.3","RefSeq","gene",2875421,2876329,".","-",".","ID=gene-b2752;Dbxref=ASAP:ABE-0009029,ECOCYC:EG10186,GeneID:947217;Name=cysD;gbkey=Gene;gene=cysD;gene_biotype=protein_coding;gene_synonym=ECK2747;locus_tag=b2752","ECK2747","b2752","947217",NA,"gene-b2752","Gene","protein_coding","cysD","sulfate adenylyltransferase subunit 2","ECK2747"
"2811","NC_000913.3","RefSeq","gene",2876581,2877618,".","+",".","ID=gene-b2753;Dbxref=ASAP:ABE-0009033,ECOCYC:EG10488,GeneID:947215;Name=iap;gbkey=Gene;gene=iap;gene_biotype=protein_coding;gene_synonym=ECK2748;locus_tag=b2753","ECK2748","b2753","947215",NA,"gene-b2753","Gene","protein_coding","iap","alkaline phosphatase isozyme conversion protein","ECK2748"
"2812","NC_000913.3","RefSeq","gene",2878569,2878853,".","-",".","ID=gene-b2754;Dbxref=ASAP:ABE-0009036,ECOCYC:EG12845,GeneID:947213;Name=cas2;gbkey=Gene;gene=cas2;gene_biotype=protein_coding;gene_synonym=ECK2749,ygbF;locus_tag=b2754","ECK2749,ygbF","b2754","947213",NA,"gene-b2754","Gene","protein_coding","cas2","CRISPR-associated endoribonuclease Cas2","ECK2749"
"2813","NC_000913.3","RefSeq","gene",2878855,2879772,".","-",".","ID=gene-b2755;Dbxref=ASAP:ABE-0009038,ECOCYC:G7425,GeneID:947228;Name=cas1;gbkey=Gene;gene=cas1;gene_biotype=protein_coding;gene_synonym=ECK2750,ygbT;locus_tag=b2755","ECK2750,ygbT","b2755","947228",NA,"gene-b2755","Gene","protein_coding","cas1","multifunctional nuclease Cas1","ECK2750"
