Start	End	Biotype	Strand	Name	Locus_tag	Product	ECKnb
2938888	2939310	protein_coding	D	fucU	b2804		ECK2799
2939368	2940099	protein_coding	D	fucR	b2805		ECK2800
2940143	2941243	protein_coding	C	rlmM	b2806		ECK2801
2941236	2941631	protein_coding	C	ygdD	b2807		ECK2802
2941650	2942567	protein_coding	C	gcvA	b2808		ECK2803
2942696	2942901	ncRNA	D	gcvB	b4443		ECK2804
2942918	2943145	protein_coding	C	ygdI	b2809		ECK2805
2943337	2944542	protein_coding	D	csdA	b2810		ECK2806
2944542	2944985	protein_coding	D	csdE	b2811		ECK2807
2945036	2945842	protein_coding	C	tcdA	b2812		ECK2808
2946081	2947178	protein_coding	C	mltA	b2813		ECK2809
2947387	2947463	tRNA	D	metZ	b2814		ECK2810
2947497	2947573	tRNA	D	metW	b2815		ECK2811
2947607	2947683	tRNA	D	metV	b2816		ECK2812
2947757	2949010	protein_coding	C	amiC	b2817		ECK2813
2949242	2950573	protein_coding	D	argA	b2818		ECK2814
2950635	2952461	protein_coding	C	recD	b2819		ECK2815
2952461	2956003	protein_coding	C	recB	b2820		ECK2816
2955996	2958884	protein_coding	C	ptrA	b2821		ECK2817
2959060	2962428	protein_coding	C	recC	b2822		ECK2818
2962441	2962764	protein_coding	C	ppdC	b2823		ECK2819
2962749	2963156	protein_coding	C	ygdB	b2824		ECK2820
2963153	2963716	protein_coding	C	ppdB	b2825		ECK2821
2963707	2964177	protein_coding	C	ppdA	b2826		ECK2822
2964361	2965155	protein_coding	C	thyA	b2827		ECK2823
2965162	2966037	protein_coding	C	lgt	b2828		ECK2824
2966188	2968434	protein_coding	C	ptsP	b2829		ECK2825
2968447	2968977	protein_coding	C	rppH	b2830		ECK2826
2969330	2969476	protein_coding	C	ygdT	b4610		ECK4419
2969662	2970351	protein_coding	D	mutH	b2831		ECK2827
2970420	2971133	protein_coding	D	ygdQ	b2832		ECK2828
2971271	2971489	protein_coding	D	ygdR	b2833		ECK2829
2971597	2972637	protein_coding	D	tas	b2834		ECK2830
2972669	2973862	protein_coding	C	lplT	b2835		ECK2831
2973855	2976014	protein_coding	C	aas	b2836		ECK2832
2976102	2976189	ncRNA	C	omrA	b4444		ECK2833
2976304	2976385	ncRNA	C	omrB	b4445		ECK2834
2976599	2977630	protein_coding	D	galR	b2837		ECK2835
2977637	2978899	protein_coding	C	lysA	b2838		ECK2836
2979021	2979956	protein_coding	D	lysR	b2839		ECK2837
2979943	2980635	protein_coding	C	ygeA	b2840		ECK2838
2980764	2982182	protein_coding	C	araE	b2841		ECK2839
2982497	2983258	protein_coding	C	kduD	b2842		ECK2840
2983288	2984124	protein_coding	C	kduI	b2843		ECK2841
2984411	2985592	protein_coding	C	yqeF	b2844		ECK2842
2985847	2987076	protein_coding	D	yqeG	b2845		ECK2843
2987536	2988168	protein_coding	D	yqeH	b2846		ECK2844
2988502	2989311	protein_coding	D	yqeI	b2847		ECK2845
2989304	2989786	protein_coding	D	yqeJ	b2848		ECK2846
2989819	2989899	protein_coding	C	yqeL	b4683		ECK4498
2989935	2990360	protein_coding	C	yqeK	b2849		ECK2847
2991268	2991759	protein_coding	D	ygeG	b2851		ECK2849
2992094	2993470	protein_coding	D	ygeH	b2852		ECK2850
2993638	2993856	protein_coding	D	ygeI	b2853		ECK2851
2996372	2997277	protein_coding	C	insD4	b2860		ECK0358
2997235	2997600	protein_coding	C	insC4	b2861		ECK0357
2998034	2998828	protein_coding	C	ygeQ	b2863		ECK2859
2998984	2999057	tRNA	C	glyU	b2864		ECK2860
2999136	2999891	protein_coding	C	actS	b2865		ECK2861
3000345	3002603	protein_coding	D	xdhA	b2866		ECK2862
3002614	3003492	protein_coding	D	xdhB	b2867		ECK2863
3003489	3003968	protein_coding	D	xdhC	b2868		ECK2864
3004008	3005786	protein_coding	C	ygeV	b2869		ECK2865
3006262	3007452	protein_coding	D	ygeW	b2870		ECK2866
3007510	3008706	protein_coding	D	ygeX	b2871		ECK2867
3008764	3009975	protein_coding	D	ygeY	b2872		ECK2868
3010028	3011413	protein_coding	D	hyuA	b2873		ECK2869
3011461	3012393	protein_coding	D	yqeA	b2874		ECK2870
3012614	3014239	protein_coding	C	yqeB	b2875		ECK2871
3014287	3015057	protein_coding	C	yqeC	b2876		ECK2872
3015160	3015738	protein_coding	D	mocA	b2877		ECK2873
3016060	3019158	protein_coding	D	ygfK	b2878		ECK2874
3019161	3020489	protein_coding	D	ssnA	b2879		ECK2875
3020540	3021319	protein_coding	D	ygfM	b2880		ECK2876
3021316	3024186	protein_coding	D	xdhD	b2881		ECK2877
3024351	3025751	protein_coding	D	xanQ	b2882		ECK2878
3025766	3027085	protein_coding	D	guaD	b2883		ECK2879
3027121	3028488	protein_coding	D	ghxQ	b4464		ECK2880
3028524	3029012	protein_coding	C	ygfS	b2886		ECK2881
3029012	3030931	protein_coding	C	ygfT	b2887		ECK2882
3031367	3032815	protein_coding	D	uacT	b2888		ECK2883
3032817	3032942	protein_coding	D	yqfG	b4684		ECK4499
3032939	3033010	protein_coding	C	yqfH	b4753		ECK4610
3033065	3033613	protein_coding	D	idi	b2889		ECK2884
3033657	3035174	protein_coding	C	lysS	b2890		ECK2885
3035184	3036282	protein_coding	C	prfB	b2891		ECK2886
3036373	3038106	protein_coding	C	recJ	b2892		ECK2887
3038112	3038822	protein_coding	C	dsbC	b2893		ECK2888
3038847	3039743	protein_coding	C	xerD	b2894		ECK2889
3039855	3040376	protein_coding	D	fldB	b2895		ECK2890
3040416	3040823	protein_coding	C	ygfX	b2896		ECK2891
3040804	3041070	protein_coding	C	sdhE	b2897		ECK2892
3041313	3042293	protein_coding	D	ygfZ	b2898		ECK2893
3042489	3043148	protein_coding	C	yqfA	b2899		ECK2894
3043312	3043623	protein_coding	C	yqfB	b2900		ECK2895
3043662	3045101	protein_coding	D	bglA	b2901		ECK2896
3045158	3045901	protein_coding	C	ygfF	b2902		ECK2897
3046168	3049041	protein_coding	C	gcvP	b2903		ECK2898
3049160	3049549	protein_coding	C	gcvH	b2904		ECK2899
3049573	3050667	protein_coding	C	gcvT	b2905		ECK2900
3050958	3051041	protein_coding	D	yqfI	b4754		ECK4611
3051115	3052317	protein_coding	C	ubiI	b2906		ECK2901
3052340	3053518	protein_coding	C	ubiH	b2907		ECK2902
3053515	3054840	protein_coding	C	pepP	b2908		ECK2903
3054866	3055444	protein_coding	C	ygfB	b2909		ECK2904
3055612	3055941	protein_coding	D	zapA	b2910		ECK2905
3055983	3056165	ncRNA	D	ssrS	b2911		ECK2906
3056241	3056789	protein_coding	D	fau	b2912		ECK2907
3056851	3056991	ncRNA	D	sibC	b4446		ECK2908
3056890	3056949	protein_coding	C	ibsC	b4665		ECK4480
3057178	3058410	protein_coding	C	serA	b2913		ECK2909
3058666	3059325	protein_coding	C	rpiA	b2914		ECK2910
3059753	3060646	protein_coding	D	argP	b2916		ECK2912
3060850	3062994	protein_coding	D	scpA	b2917		ECK2913
3062987	3063982	protein_coding	D	argK	b2918		ECK2914
3063993	3064778	protein_coding	D	scpB	b2919		ECK2915
3064802	3066280	protein_coding	D	scpC	b2920		ECK2916
3066277	3067173	protein_coding	C	ygfI	b2921		ECK2917
3067340	3068080	protein_coding	C	yggE	b2922		ECK2918
3068173	3068808	protein_coding	C	argO	b2923		ECK2919
3068947	3069807	protein_coding	C	mscS	b2924		ECK2920
3070165	3071244	protein_coding	C	fbaA	b2925		ECK2921
3071459	3072622	protein_coding	C	pgk	b2926		ECK2922
3072672	3073691	protein_coding	C	epd	b2927		ECK2923
3073976	3074689	protein_coding	C	yggC	b2928		ECK2924
3074686	3075195	protein_coding	C	fumE	b2929		ECK2925
3075217	3076182	protein_coding	C	yggF	b2930		ECK2926
3076179	3077456	protein_coding	C	yggP	b4465		ECK2927
3077471	3078859	protein_coding	C	cmtA	b2933		ECK2928
3078887	3079330	protein_coding	C	cmtB	b2934		ECK2929
3079644	3081635	protein_coding	C	tktA	b2935		ECK2930
3081913	3082671	protein_coding	D	loiP	b2936		ECK2931
3082877	3083797	protein_coding	C	speB	b2937		ECK2932
3083935	3085911	protein_coding	C	speA	b2938		ECK2933
3085920	3086051	protein_coding	C	yqgB	b2939		ECK2934
3086145	3086288	protein_coding	C	yqgG	b4784		ECK4641
3086187	3086402	protein_coding	D	yqgC	b2940		ECK2935
3086399	3086650	protein_coding	C	yqgD	b2941		ECK2936
3086706	3087860	protein_coding	D	metK	b2942		ECK2937
3088284	3089678	protein_coding	D	galP	b2943		ECK2938
3089755	3090252	protein_coding	D	yggI	b2944		ECK2939
3090347	3091054	protein_coding	D	endA	b2945		ECK2940
3091134	3091865	protein_coding	D	rsmE	b2946		ECK2941
3091878	3092828	protein_coding	D	gshB	b2947		ECK2942
3092937	3093500	protein_coding	D	yqgE	b2948		ECK2943
3093500	3093916	protein_coding	D	yqgF	b2949		ECK2944
3094100	3095080	protein_coding	C	yggR	b2950		ECK2945
3095098	3095802	protein_coding	D	yggS	b2951		ECK2946
3095820	3096386	protein_coding	D	yggT	b2952		ECK2947
3096383	3096673	protein_coding	D	yggU	b2953		ECK2948
3096681	3097274	protein_coding	D	rdgB	b2954		ECK2949
3097267	3098403	protein_coding	D	hemW	b2955		ECK2950
3098558	3099565	protein_coding	C	yggM	b2956		ECK2951
3099682	3100728	protein_coding	C	ansB	b2957		ECK2952
3100904	3101623	protein_coding	C	yggN	b2958		ECK2953
3101807	3102133	protein_coding	C	yggL	b2959		ECK2954
3102133	3102852	protein_coding	C	trmB	b2960		ECK2955
3103013	3104065	protein_coding	D	mutY	b2961		ECK2956
3104093	3104368	protein_coding	D	yggX	b2962		ECK2957
3104433	3105512	protein_coding	D	mltC	b2963		ECK2958
3105714	3106970	protein_coding	D	nupG	b2964		ECK2959
3107020	3109155	protein_coding	C	speC	b2965		ECK2960
3109317	3109400	protein_coding	C	yqgH	b4785		ECK4642
3109553	3110260	protein_coding	D	yqgA	b2966		ECK2961
3110366	3110441	tRNA	D	pheV	b2967		ECK2962
3110590	3111126	protein_coding	C	yghD	b2968		ECK2963
3111128	3111988	protein_coding	C	yghE	b2969		ECK2964
3111266	3111325	protein_coding	D	yqhJ	b4786		ECK4643
3112054	3113049	protein_coding	C	yghF	b2970		ECK2965
3113067	3113477	protein_coding	C	yghG	b2971		ECK2966
3113543	3114352	protein_coding	C	pppA	b2972		ECK2967
3114550	3119112	protein_coding	C	yghJ	b4466		ECK2968
3119597	3121279	protein_coding	C	glcA	b2975		ECK2969
3121634	3123805	protein_coding	C	glcB	b2976		ECK2970
3123827	3124231	protein_coding	C	glcG	b2977		ECK2971
3124236	3125459	protein_coding	C	glcF	b4467		ECK2972
3125470	3126522	protein_coding	C	glcE	b4468		ECK2973
3126522	3128021	protein_coding	C	glcD	b2979		ECK2974
3128272	3129036	protein_coding	D	glcC	b2980		ECK2975
3129043	3130215	protein_coding	C	yghO	b2981		ECK2976
3130214	3131194	protein_coding	D	insH9	b2982		ECK0261
3131341	3132408	protein_coding	C	yghQ	b2983		ECK2977
3132454	3133212	protein_coding	C	yghR	b2984		ECK2978
3133244	3133957	protein_coding	C	yghS	b2985		ECK2979
3134131	3134823	protein_coding	D	yghT	b2986		ECK2980
3134872	3136371	protein_coding	C	pitB	b2987		ECK2981
3136663	3138522	protein_coding	C	gss	b2988		ECK2982
3138727	3139593	protein_coding	D	yghU	b2989		ECK2983
3139716	3139964	protein_coding	C	hybG	b2990		ECK2984
3139977	3140318	protein_coding	C	hybF	b2991		ECK2985
3140311	3140799	protein_coding	C	hybE	b2992		ECK2986
3140792	3141286	protein_coding	C	hybD	b2993		ECK2987
3141286	3142989	protein_coding	C	hybC	b2994		ECK2988
3142986	3144164	protein_coding	C	hybB	b2995		ECK2989
3144154	3145140	protein_coding	C	hybA	b2996		ECK2990
3145143	3146261	protein_coding	C	hybO	b2997		ECK2991
3146450	3146737	protein_coding	C	yghW	b2998		ECK2992
3147597	3147740	protein_coding	C	yqhI	b4755		ECK4612
3147897	3148937	protein_coding	D	gpr	b3001		ECK2995
3148977	3149471	protein_coding	C	yqhA	b3002		ECK2996
3149662	3150546	protein_coding	D	yghA	b3003		ECK2997
3150818	3151243	protein_coding	C	exbD	b3005		ECK2998
3151250	3151984	protein_coding	C	exbB	b3006		ECK2999
3152236	3153423	protein_coding	D	metC	b3008		ECK3000
3153563	3154222	protein_coding	D	yghB	b3009		ECK3001
3154262	3155218	protein_coding	C	yqhC	b3010		ECK3002
3155355	3156518	protein_coding	D	yqhD	b3011		ECK3003
3156623	3157450	protein_coding	D	dkgA	b3012		ECK3004
3157650	3158576	protein_coding	D	yqhG	b3013		ECK3005
3158627	3158884	protein_coding	D	yqhH	b3014		ECK3006
3158927	3161146	protein_coding	C	ygiQ	b4469		ECK3007
3161257	3162669	protein_coding	C	ftsP	b3017		ECK3008
3162744	3163481	protein_coding	C	plsC	b3018		ECK3009
3163715	3165973	protein_coding	C	parC	b3019		ECK3010
3166111	3167718	protein_coding	C	ygiS	b3020		ECK3011
3167851	3168246	protein_coding	C	mqsA	b3021		ECK3012
3168248	3168544	protein_coding	C	mqsR	b3022		ECK3013
3168749	3169231	protein_coding	C	ygiV	b3023		ECK3014
3169284	3169676	protein_coding	C	ygiW	b3024		ECK3015
3169828	3170487	protein_coding	D	qseB	b3025		ECK3016
3170484	3171833	protein_coding	D	qseC	b3026		ECK3017
3171879	3172211	protein_coding	C	ygiZ	b3027		ECK3018
3172530	3173111	protein_coding	D	mdaB	b3028		ECK3019
3173142	3173456	protein_coding	D	ygiN	b3029		ECK3020
3173504	3175396	protein_coding	C	parE	b3030		ECK3021
3175425	3176006	protein_coding	C	yqiA	b3031		ECK3022
3176006	3176833	protein_coding	C	cpdA	b3032		ECK3023
3176858	3177280	protein_coding	C	yqiB	b3033		ECK3024
3177281	3177910	protein_coding	C	nudF	b3034		ECK3025
3178115	3179596	protein_coding	D	tolC	b3035		ECK3026
3179744	3180415	protein_coding	D	ygiB	b3037		ECK3028
3180421	3181581	protein_coding	D	ygiC	b3038		ECK3029
3181619	3182434	protein_coding	C	ygiD	b3039		ECK3030
3182550	3183323	protein_coding	D	zupT	b3040		ECK3031
3183381	3183551	protein_coding	C	yqiD	b4756		ECK4613
3183813	3184466	protein_coding	C	ribB	b3041		ECK3032
3184840	3185130	protein_coding	D	ubiK	b3042		ECK3033
3185414	3185965	protein_coding	D	ygiL	b3043		ECK3034
3186187	3186552	protein_coding	D	insC5	b3044		ECK0357
3186510	3187415	protein_coding	D	insD5	b3045		ECK0358
3189881	3190630	protein_coding	D	yqiH	b3047		ECK3036
3190632	3191696	protein_coding	D	yqiI	b3048		ECK3037
3191739	3191939	protein_coding	C	glgS	b3049		ECK3038
3192208	3192837	protein_coding	D	yqiJ	b3050		ECK3039
3192864	3194525	protein_coding	D	yqiK	b3051		ECK3040
3194721	3194865	ncRNA	C	sibD	b4447		ECK3041
3194766	3194825	protein_coding	D	ibsD	b4664		ECK4479
3195097	3195240	ncRNA	C	sibE	b4611		ECK4420
3195141	3195200	protein_coding	D	ibsE	b4666		ECK4481
3195320	3196753	protein_coding	C	hldE	b3052		ECK3042
3196801	3199641	protein_coding	C	glnE	b3053		ECK3043
3199664	3200965	protein_coding	C	ygiF	b3054		ECK3044
3201207	3201827	protein_coding	D	ygiM	b3055		ECK3045
3201891	3203129	protein_coding	D	cca	b3056		ECK3046
3203310	3204131	protein_coding	C	bacA	b3057		ECK3047
3204221	3204589	protein_coding	C	folB	b3058		ECK3048
3204694	3205311	protein_coding	D	plsY	b3059		ECK3049
3205324	3206256	protein_coding	C	ttdR	b3060		ECK3050
3206463	3207374	protein_coding	D	ttdA	b3061		ECK3051
3207371	3207976	protein_coding	D	ttdB	b3062		ECK3052
3208024	3209487	protein_coding	D	ttdT	b3063		ECK3053
3209530	3210543	protein_coding	C	tsaD	b3064		ECK3054
3210781	3210996	protein_coding	D	rpsU	b3065		ECK3055
3211107	3212852	protein_coding	D	dnaG	b3066		ECK3056
3213047	3214888	protein_coding	D	rpoD	b3067		ECK3057
3214967	3215473	protein_coding	C	mug	b3068		ECK3058
3215598	3215673	tRNA	D	ileX	b3069		ECK3059
3215727	3216491	protein_coding	C	nfeF	b3070		ECK3060
3216779	3217402	protein_coding	D	nfeR	b3071		ECK3061
3217556	3219076	protein_coding	C	aer	b3072		ECK3062
3219494	3220873	protein_coding	D	patA	b3073		ECK3063
3220915	3221247	protein_coding	C	ygjH	b3074		ECK3064
3221466	3222449	protein_coding	D	ebgR	b3075		ECK3065
3222633	3225725	protein_coding	D	ebgA	b3076		ECK3066
3225722	3226171	protein_coding	D	ebgC	b3077		ECK3067
3226234	3227667	protein_coding	D	ygjI	b3078		ECK3068
3227801	3228871	protein_coding	D	ygjJ	b3079		ECK3069
3228888	3231239	protein_coding	D	ygjK	b3080		ECK3070
3231665	3233683	protein_coding	D	fadH	b3081		ECK3071
3233728	3234144	protein_coding	C	higA	b3082		ECK3072
3234141	3234455	protein_coding	C	higB	b3083		ECK3073
3234739	3235875	protein_coding	C	rlmG	b3084		ECK3074
3235960	3236463	protein_coding	D	ygjP	b3085		ECK3075
3236540	3237232	protein_coding	D	ygjQ	b3086		ECK3076
3237311	3238297	protein_coding	D	ygjR	b3087		ECK3077
3238580	3239545	protein_coding	D	alx	b3088		ECK3079
3239944	3241188	protein_coding	D	sstT	b3089		ECK3080
3241193	3241744	protein_coding	C	ygjV	b3090		ECK3081
3241827	3243314	protein_coding	C	uxaA	b3091		ECK3082
3243329	3244741	protein_coding	C	uxaC	b3092		ECK3083
3245224	3246522	protein_coding	D	exuT	b3093		ECK3084
3246652	3247428	protein_coding	D	exuR	b3094		ECK3085
3247668	3247751	protein_coding	D	yqiM	b4787		ECK4644
3247773	3248435	protein_coding	D	yqjA	b3095		ECK3086
3248439	3248822	protein_coding	D	mzrA	b3096		ECK3087
3248969	3249337	protein_coding	D	yqjC	b3097		ECK3088
3249375	3249680	protein_coding	D	yqjD	b3098		ECK3089
3249683	3250087	protein_coding	D	yqjE	b3099		ECK3090
3250077	3250376	protein_coding	D	yqjK	b3100		ECK3091
3250562	3250954	protein_coding	D	yqjF	b3101		ECK3092
3251024	3252010	protein_coding	D	yqjG	b3102		ECK3093
3252304	3252669	protein_coding	D	yhaH	b3103		ECK3094
3252911	3253267	protein_coding	D	yhaI	b3104		ECK3095
3253318	3254214	protein_coding	C	yhaJ	b3105		ECK3096
3254319	3255020	protein_coding	D	yhaK	b3106		ECK3097
3255043	3255207	protein_coding	D	yhaL	b3107		ECK3098
3255341	3256651	protein_coding	C	cyuA	b4470		ECK3099
3256679	3258010	protein_coding	C	cyuP	b3110		ECK3100
3258285	3259649	protein_coding	C	tdcG	b4471		ECK3101
3259721	3260110	protein_coding	C	tdcF	b3113		ECK3102
3260124	3262418	protein_coding	C	tdcE	b3114		ECK3103
3262452	3263660	protein_coding	C	tdcD	b3115		ECK3104
3263686	3265017	protein_coding	C	tdcC	b3116		ECK3105
3265039	3266028	protein_coding	C	tdcB	b3117		ECK3106
3266127	3267065	protein_coding	C	tdcA	b3118		ECK3107
3267380	3267598	protein_coding	D	tdcR	b3119		ECK3108
3267854	3268393	protein_coding	D	yhaB	b3120		ECK3109
3268415	3269602	protein_coding	D	yhaC	b3121		ECK3110
3270216	3270592	ncRNA	C	rnpB	b3123		ECK3111
3270625	3271770	protein_coding	C	garK	b3124		ECK3112
3271867	3272751	protein_coding	C	garR	b3125		ECK3113
3272787	3273557	protein_coding	C	garL	b3126		ECK3114
3273573	3274907	protein_coding	C	garP	b3127		ECK3115
3275282	3276853	protein_coding	D	garD	b3128		ECK3116
3277002	3277337	protein_coding	D	prlF	b3129		ECK3117
3277337	3277801	protein_coding	D	yhaV	b3130		ECK3118
3277856	3278665	protein_coding	C	agaR	b3131		ECK3119
3278914	3280194	protein_coding	D	kbaZ	b3132		ECK3120
3280217	3280690	protein_coding	D	agaV	b3133		ECK3121
3281976	3283130	protein_coding	D	agaS	b3136		ECK3124
3283143	3284003	protein_coding	D	kbaY	b3137		ECK3125
3284170	3284646	protein_coding	D	agaB	b3138		ECK3126
3284685	3285488	protein_coding	D	agaC	b3139		ECK3127
3285478	3286269	protein_coding	D	agaD	b3140		ECK3128
3286270	3287025	protein_coding	D	agaI	b3141		ECK3129
3287426	3288010	protein_coding	D	yraH	b3142		ECK3130
3288090	3288785	protein_coding	D	yraI	b3143		ECK3131
3288814	3291330	protein_coding	D	yraJ	b3144		ECK3132
3291341	3292432	protein_coding	D	yraK	b3145		ECK3133
3292475	3293335	protein_coding	C	rsmI	b3146		ECK3134
3293400	3295436	protein_coding	D	lpoA	b3147		ECK3135
3295394	3295789	protein_coding	D	yraN	b3148		ECK3136
3295809	3296399	protein_coding	D	diaA	b3149		ECK3137
3296409	3296984	protein_coding	D	dolP	b3150		ECK3138
3297098	3298138	protein_coding	C	yraQ	b3151		ECK3139
3298211	3298846	protein_coding	C	yraR	b3152		ECK3140
3298974	3299492	protein_coding	D	yhbO	b3153		ECK3141
3299472	3299915	protein_coding	C	yhbP	b3154		ECK3142
3299966	3300268	protein_coding	D	yhbQ	b3155		ECK3143
3300255	3300758	protein_coding	C	yhbS	b3156		ECK3144
3300752	3301276	protein_coding	C	ubiT	b3157		ECK3145
3301485	3302480	protein_coding	D	ubiU	b3158		ECK3146
3302489	3303367	protein_coding	D	ubiV	b3159		ECK3147
3303448	3304455	protein_coding	D	yhbW	b3160		ECK3148
3304573	3305817	protein_coding	C	mtr	b3161		ECK3149
3305971	3307860	protein_coding	C	deaD	b3162		ECK3150
3307853	3307933	protein_coding	C	yrbN	b4685		ECK4500
3308040	3308924	protein_coding	C	nlpI	b3163		ECK3151
3309033	3311168	protein_coding	C	pnp	b3164		ECK3152
3311183	3311398	ncRNA	D	sraG	b4449		ECK3153
3311415	3311684	protein_coding	C	rpsO	b3165		ECK3154
3311833	3312777	protein_coding	C	truB	b3166		ECK3155
3312777	3313178	protein_coding	C	rbfA	b3167		ECK3156
3313342	3316014	protein_coding	C	infB	b3168		ECK3157
3316039	3317526	protein_coding	C	nusA	b3169		ECK3158
3317554	3318006	protein_coding	C	rimP	b3170		ECK3159
3318213	3318289	tRNA	C	metY	b3171		ECK3160
3318637	3319980	protein_coding	D	argG	b3172		ECK3161
3319988	3321613	protein_coding	C	yhbX	b3173		ECK3162
3322072	3322158	tRNA	C	leuU	b3174		ECK3163
3322173	3322505	protein_coding	C	secG	b3175		ECK3164
3322733	3324070	protein_coding	C	glmM	b3176		ECK3165
3324063	3324911	protein_coding	C	folP	b3177		ECK3166
3325001	3326935	protein_coding	C	ftsH	b3178		ECK3167
3327035	3327664	protein_coding	C	rlmE	b3179		ECK3168
3327790	3328083	protein_coding	D	yhbY	b3180		ECK3169
3328239	3328715	protein_coding	C	greA	b3181		ECK3170
3328963	3330396	protein_coding	D	dacB	b3182		ECK3171
3330582	3331754	protein_coding	C	obgE	b3183		ECK3172
3331770	3332735	protein_coding	C	yhbE	b3184		ECK3173
3332862	3333119	protein_coding	C	rpmA	b3185		ECK3174
3333140	3333451	protein_coding	C	rplU	b3186		ECK3175
3333710	3334681	protein_coding	D	ispB	b3187		ECK3176
3334909	3335187	protein_coding	D	sfsB	b3188		ECK3177
3335235	3336494	protein_coding	C	murA	b3189		ECK3178
3336549	3336803	protein_coding	C	ibaG	b3190		ECK3179
3336963	3337256	protein_coding	C	mlaB	b3191		ECK3180
3337256	3337891	protein_coding	C	mlaC	b3192		ECK3181
3337910	3338461	protein_coding	C	mlaD	b3193		ECK3182
3338466	3339248	protein_coding	C	mlaE	b3194		ECK3183
3339256	3340065	protein_coding	C	mlaF	b3195		ECK3184
3340275	3341252	protein_coding	D	yrbG	b3196		ECK3185
3341266	3342252	protein_coding	D	kdsD	b3197		ECK3186
3342273	3342839	protein_coding	D	kdsC	b3198		ECK3187
3342836	3343411	protein_coding	D	lptC	b3199		ECK3188
3343380	3343937	protein_coding	D	lptA	b3200		ECK3189
3343944	3344669	protein_coding	D	lptB	b3201		ECK3190
