gene,locus_tag in MG1655,gene_type,strand,product,HS_LB,E1114_LB,E1167_LB,H120_LB,TA054_LB,TA447_LB,E101_LB,41-1Ti9_LB,TA280_LB,M114_LB,TA249_LB,JJ1886_LB,CFT073_LB,APECO1_LB,UTI89_LB,S88_LB,MG1655_LB,ROAR8_LB,HS_M9,E1114_M9,E1167_M9,H120_M9,TA054_M9,TA447_M9,E101_M9,41-1Ti9_M9,TA280_M9,M114_M9,TA249_M9,ROAR8_M9,JJ1886_M9,MG1655_M9,HS_GMM,E1114_GMM,E1167_GMM,H120_GMM,TA054_GMM,TA447_GMM,E101_GMM,41-1Ti9_GMM,TA280_GMM,M114_GMM,TA249_GMM,ROAR8_GMM,JJ1886_GMM,CFT073_GMM,APECO1_GMM,UTI89_GMM,S88_GMM,MG1655_GMM,median_LB,median_M9,median_GMM
nuoJ,b2280,CDS,-1,NADH:quinone oxidoreductase subunit J,-1.216060971,-1.24268835,-0.955613276,-1.225674169,-0.982269319,-0.819565262,-1.259789002,-0.800211546,-1.018080889,-1.000765637,-0.497764253,-0.857832678,-0.878229574,-0.796070237,-0.696576707,-1.009096265,-1.164719454,-0.79331803,0.212278698,-0.227976082,-0.089762258,0.049012154,0.083948077,0.621380062,0.190083017,0.157856438,0.022229767,0.018711788,-0.202947627,0.18090063,-1.228339453,-0.094385308,-0.036108252,-0.36028252,-0.097447004,-0.278522597,-0.127351732,-0.430356987,-0.176182116,-0.104356128,-0.181908293,0.155269335,-0.076483386,-0.124583963,-0.013290358,-0.12886735,-0.200069492,-0.070181298,-0.172780972,-0.061256604,-0.968941297,0.035620961,-0.125967847
nuoK,b2279,CDS,-1,NADH:quinone oxidoreductase subunit K,-0.910762874,-0.981760483,-1.059510574,-0.653570449,-0.95444076,-0.999209613,-1.23152289,-0.568387761,-0.849996707,-1.132508995,-0.434938057,-0.749852331,-0.457150227,-0.737444227,-1.317722816,-1.311139439,-1.336857635,-1.070775787,0.487988271,-0.234307447,0.067323747,0.369572824,0.010718136,0.138679419,-0.141316976,0.14312908,-0.271112665,-0.22809509,-0.057626077,0.101357549,-1.349848893,-0.192890886,-0.02999985,-0.155867904,-0.020270313,-0.130377172,-0.15406162,-0.540246123,-0.238813331,0.043256953,-0.132145826,-0.001556905,0.162567131,-0.140357564,0.01853136,0.115104167,-0.00637718,0.01433834,-0.110095425,-0.264255562,-0.968100621,-0.023453971,-0.070047638
nuoL,b2278,CDS,-1,NADH:quinone oxidoreductase subunit L,-0.967164367,-0.998957882,-1.345684466,-1.430590768,-1.112996678,-1.107164714,-1.567949613,-0.970652585,-1.014146015,-1.301002002,-0.457160671,-0.907993127,-0.925701174,-1.070702029,-1.181497909,-1.09308531,-1.40207571,-1.091102319,0.42535313,0.142731024,0.122705636,-0.096300344,0.10836731,0.134824533,0.032628557,0.133593784,-0.075773224,-0.362874125,0.080990414,0.072271889,-1.455895596,-0.053046068,0.092440016,-0.140435749,-0.128986477,-0.313627203,-0.129829811,-0.963104743,-0.341252015,0.014716093,-0.199606024,-0.103427693,-0.40130607,0.080898558,0.018939944,0.046226408,-0.262303147,-0.330948581,-0.039972473,-0.10696916,-1.092093815,0.076631151,-0.129408144
nuoM,b2277,CDS,-1,NADH:quinone oxidoreductase subunit M,-0.930511436,-1.26727683,-1.337559037,-1.312272622,-1.214273619,-0.950259689,-1.15348156,-1.127858503,-1.169061149,-1.292463219,-0.923026201,-1.050778075,-0.984614085,-0.900565031,-0.522366245,-1.389383052,-1.241528883,-0.934410165,0.183001549,-0.12310584,0.060267327,0.003189392,0.051038731,0.39822226,0.33917614,0.065577199,-0.033486573,-0.104890057,0.447624267,0.163599389,-1.49220766,0.097179635,0.211251829,-0.490463434,-0.057518673,-0.155871459,-0.160728164,0.084817033,-0.194896973,0.519576068,-0.057243272,-0.004004805,0.014152252,-0.241845505,0.051148103,0.213695136,0.068552101,-0.005304896,0.292993102,0.030636082,-1.140670032,0.062922263,0.005073724
nuoN,b2276,CDS,-1,NADH:quinone oxidoreductase subunit N,-1.423071964,-1.497325207,-1.359145732,-1.42769109,-1.174857079,-1.215499854,-1.596831946,-1.266000123,-1.234824266,-1.501502539,-0.738573181,-1.043232188,-1.247782431,-1.504842759,-1.49124097,-1.390571928,-1.476873682,-1.122281294,0.163344608,-0.740890826,-0.115869675,-0.375892175,0.068659253,0.344381013,-0.19240672,-0.295782853,-0.430480678,-0.512187549,-0.303671732,0.137412102,-1.807203874,-0.256343639,-0.173257407,-0.63044471,-0.098183109,-0.048668174,-0.0975684,-0.563157228,-0.033305726,0.419530072,-0.211172059,-0.375311392,0.060640089,0.249721657,-0.148685897,0.166904011,0.089149159,-0.188526381,0.459705754,-0.311459069,-1.37485883,-0.276063246,-0.097875754
nupC,b2393,CDS,1,nucleoside:H(+) symporter NupC,-0.086504114,-0.299649059,-0.208961905,0.039046929,-0.253324744,-0.238132961,-0.356114326,-0.382831064,-0.14727347,-0.136787201,-0.158013789,-0.237473612,-0.061116771,-0.131838084,-0.163007464,-0.244635141,-0.011755398,-0.173633499,0.047414718,-0.212863364,0.100906487,0.295431901,-0.097452426,0.019867375,-0.2021685,-0.438130484,-0.25811743,0.021133027,0.086583142,0.144443049,-0.157983963,-0.297796244,-0.735273677,-0.236970046,-0.502105236,-0.959297403,-0.526028821,-1.281512017,-0.617225248,-1.120156094,-0.375481583,-0.258298924,-0.589699866,-0.127841393,-0.949180639,0.049833499,-0.420256675,-0.328864645,-0.985466474,-0.292425946,-0.168320481,-0.038792526,-0.514067029
nupG,b2964,CDS,1,nucleoside:H(+) symporter NupG,-0.094742696,0.165679182,0.057724685,-0.062662511,-0.168802816,0.063629607,-0.059204638,0.028095464,-0.014783622,-0.090804869,-0.45908001,-0.141512001,0.002472325,-0.07075766,-0.326922157,-0.088423977,-0.134390846,-0.095918451,-0.081808382,-0.017766034,-0.11281974,0.036103867,-0.196989884,-0.170892731,-0.17285643,0.000221623,0.184047433,-0.03185819,-0.257034024,-0.14521085,-0.11967343,0.213114496,-0.272180108,0.189447262,-0.212876147,-0.163833276,-0.271284337,-0.029055752,-0.464612158,-0.018585129,0.001145126,-0.118670242,-0.321714116,0.135515682,-0.215702128,-0.01179502,-0.07231253,-0.155303727,-0.177405556,0.194301253,-0.079590819,-0.097314061,-0.136986984
nupX,b2161,CDS,-1,putative nucleoside transporter,-0.061684609,0.563083389,0.048074743,0.176871566,0.178850412,0.005236293,0.226911547,0.171978489,0.092662387,-0.0212222,-0.059014117,-0.075056892,0.045997056,-0.196657706,0.174766092,-0.037522867,-0.058727105,0.071754828,-0.010233847,0.508250147,-0.009183473,0.141942277,0.024425784,-0.078690409,0.232959735,0.168398442,0.050510826,0.033588519,-0.061958703,0.104763675,-0.387013062,0.061664015,0.034468344,0.504028577,-0.023009409,0.152357702,0.065300747,-0.088934012,0.176829147,-0.140782554,0.069055463,-0.000692391,0.148404859,0.371872837,-0.188232291,-0.163581746,-0.116312467,0.334868997,0.094596252,-0.025669561,0.0470359,0.042049672,0.049884545
nusA,b3169,CDS,-1,transcription termination/antitermination protein NusA,-7.376069325,-8.318625877,-7.633606434,-7.241691,-7.927083926,-7.791235034,-9.210164895,-6.604937499,-7.480224525,-9.003751423,-6.124901974,-7.362176794,-6.548325734,-9.151088783,-6.96029774,-8.939590607,-7.303029126,-5.780591308,-7.413299084,-7.626525692,-7.639083869,-8.987551176,-7.162385782,-7.646586694,-7.751562328,-7.259952379,-8.893531242,-8.583300509,-9.067537235,-6.265219884,-8.471059794,-7.244815044,-7.680752516,-9.062302475,-8.881848565,-7.999219572,-7.732831117,-8.603480907,-8.481331987,-7.022774828,-8.845739423,-8.732082885,-9.123116703,-6.125193612,-8.314464352,-7.390475612,-9.071027679,-7.928256105,-8.80005764,-7.22779937,-7.428146925,-7.642835282,-8.397898169
nusB,b0416,CDS,1,transcription antitermination protein NusB,-7.361993219,-8.640261532,-7.457162149,-6.649256247,-8.095746128,-6.742578629,-7.54518318,-6.770009809,-7.75347104,-7.814635964,-5.951203759,-6.498584454,-6.37489394,-7.732444356,-6.137931967,-7.943230115,-5.904149328,-5.851487132,-5.031612255,-5.925477373,-4.504619238,-5.376632049,-4.500534929,-1.86963532,-5.449069923,-3.97347167,-5.833213941,-5.248089098,-4.150879778,-3.262579763,-4.185846542,-3.683275179,-6.451340608,-8.55395967,-8.660030962,-7.807069249,-5.315089128,-6.264076452,-7.430863467,-6.364335194,-7.37973905,-8.179712996,-7.285369871,-3.36399033,-7.399104409,-6.181690566,-8.245469077,-6.017105237,-7.660351032,-1.983628028,-7.066001514,-4.502577084,-7.33255446
nusG,b3982,CDS,1,transcription termination factor NusG,-6.46423479,-5.517733693,-7.724183088,-6.939323979,-7.546982426,-6.122164795,-7.854785136,-7.790013008,-7.964345059,-7.687070171,-7.734637797,-7.742536744,-6.917941471,-7.747975964,-6.920579038,-7.761557681,-5.452244859,-6.747781247,-4.797706818,-6.302051353,-6.908266979,-7.625284196,-7.343880422,-5.26198786,-8.211654458,-7.121824161,-8.239973093,-7.907050969,-7.66266505,-4.04511729,-7.865848835,-4.770405491,-6.581502687,-8.516916018,-7.613708745,-7.65961218,-7.687377804,-7.97178711,-7.125952229,-7.041053172,-8.208791298,-7.783571577,-8.104347341,-7.528299624,-8.073892237,-6.665767527,-6.530060676,-6.799752308,-6.69570447,-3.494311764,-7.617026299,-7.232852291,-7.571004184
obgE,b3183,CDS,-1,GTPase ObgE,-4.334706565,-4.461984991,-6.847513843,-5.250549735,-5.387912959,-5.114930795,-4.584729406,-4.775807824,-5.445168398,-5.735989489,-5.149133714,-2.804593408,-4.218173386,-4.44995113,-5.200656221,-5.527628254,-3.733647185,-3.836554848,-3.403104358,-2.81801762,-4.771643254,-3.899028112,-3.106144687,-1.254189604,-3.294306166,-2.749253101,-4.026673516,-3.658198838,-2.190387857,-2.175522035,-1.968528346,-2.627123341,-4.809898753,-4.757311317,-6.89607176,-5.471488417,-3.472218871,-5.701540485,-4.794118789,-4.584576506,-4.968215024,-6.32128893,-5.004237824,-2.778793885,-3.828162423,-3.073193721,-4.929227759,-4.432819392,-4.788240516,-2.524158787,-4.94536931,-2.962081153,-4.791179653
ogt,b1335,CDS,-1,methylated-DNA--[protein]-cysteine S-methyltransferase,0.145714351,0.256782185,-0.011060136,-0.237776998,-0.109381961,-0.093594047,0.013146802,0.091861866,0.139492609,-0.147996236,-0.093315193,0.192216859,0.024660531,-0.160854523,0.058676761,0.015802985,0.075503766,0.106370132,0.101173836,0.054669963,0.114077173,-0.323943269,0.074154425,-0.24074157,0.058994964,0.151852104,0.240821256,-0.012388104,-0.016430123,0.140607203,0.087080982,0.145901457,0.268038802,0.157895565,0.053182477,-0.248243496,-0.143722081,0.031690937,0.095703616,0.112279044,-0.039368109,0.029158606,-0.019154765,0.156899399,-0.111127318,-0.068163921,-0.060660079,0.252990236,-0.0161941,0.054228271,0.020231758,0.080617704,0.030424772
ohsC,b4608,ncRNA,1,small regulatory RNA OhsC,-0.186952638,-0.164204287,NaN,-0.168536236,-0.129763246,-0.254634593,-0.107768022,-0.228917011,-1.370640225,-0.081172996,-0.388809934,-0.233292528,0.066269722,-0.124275341,-0.112542767,-0.335228849,0.018669501,-0.110259069,-0.306347857,-0.043468778,NaN,-0.256817786,-0.03958911,-0.061450344,-0.025049831,0.025265637,-0.644929362,-0.304562325,-0.182628185,0.08040787,-0.056600631,0.18765615,-0.245698026,-0.286098052,NaN,-0.316778046,-0.254572145,-0.17878231,-0.278661137,-1.122629089,-0.613498103,-0.334459024,-0.390901616,0.049319393,-0.188597864,-0.001679715,-0.049078951,-0.113455887,-0.029394347,0.167761745,-0.164204287,-0.056600631,-0.245698026
ompA,b0957,CDS,-1,outer membrane porin A,-0.623316843,0.136742393,-0.041070824,-0.130149722,-0.440155986,-1.625585124,-0.351271449,-0.754658339,-0.19793905,-0.609523385,-0.101995195,-0.296022651,-0.563692276,-1.164000265,-1.333222069,-0.777910285,-0.245399785,-0.367963815,-4.427359747,-2.141883095,-4.947059266,-4.532746192,-2.11528757,-4.718800017,-4.751816882,-5.098184735,-4.864081449,-2.113941487,-8.582700938,-6.893846502,-5.998938534,-6.503456181,-2.159350908,-0.097333637,-1.905209518,-1.266135368,-1.981925179,-7.571181653,-2.803651137,-1.832381428,-1.942145062,-4.448057839,-2.967946643,-1.226345107,-1.032415679,-3.147495572,-2.179920972,-2.727872834,-1.673588494,-0.849743345,-0.404059901,-4.807949166,-1.962035121
ompC,b2215,CDS,-1,outer membrane porin C,-1.771793043,-0.166316719,-0.591445659,-1.03714858,-0.844018199,-0.200858662,-0.540215923,-1.116129506,-0.606105536,-1.274107127,-0.157256136,-0.899263367,-0.073449303,-0.729653815,-0.645199138,-0.708085462,-0.444346712,-0.829286007,0.001172219,-0.399373409,-0.29797895,-0.231917171,-0.193962823,-0.144772657,0.013362464,-0.173823613,-0.415258706,-0.439492477,0.042798102,-0.142685572,-0.323300742,-0.928263142,-3.317859545,-6.902695206,-2.442465551,-2.158835307,-1.641278011,-0.344507818,-2.429549819,-0.828946289,-2.563494743,-3.116207266,-3.366155863,-2.175405315,-2.308144128,-2.367611033,-2.170216744,-2.879371886,-2.132324241,-0.672684041,-0.6766423,-0.212939997,-2.33787758
ompF,b0929,CDS,-1,outer membrane porin F,-0.061292359,0.530468333,0.103190594,-0.205502215,0.02298723,-0.40535564,0.053229412,0.050525012,0.04522307,-0.077621992,-0.054606955,-0.052909002,0.070318986,-0.167866093,-0.304996504,-0.131559111,-0.080573303,0.137174964,-0.337712003,0.117203698,-0.030582712,-0.599157565,-0.112752808,0.065693875,0.337373718,-0.178432674,-0.106174449,-0.263550828,-0.07844991,0.418221698,0.108330541,-0.250401978,-0.065739734,-1.903522214,0.251595413,-0.05192875,-0.143356764,-1.259630643,-0.088445003,0.389477131,0.009533678,-0.13237117,-0.121119214,0.205821938,0.044910639,-0.006011293,0.156134247,-0.055297456,0.283192733,-0.038705599,-0.053757978,-0.092312179,-0.045317174
ompG,b1319,CDS,1,outer membrane porin G,-0.132359179,-0.372156503,-0.107902037,-0.028178052,-0.171806934,-0.143931419,0.052040102,NaN,0.018315368,NaN,NaN,0.112673781,0.000274949,-0.00849988,0.54485644,-0.168851461,-0.166096003,-0.050772813,0.134419961,-0.197759898,0.213795612,0.060498962,0.166182987,0.203444819,0.187140734,NaN,-0.011763642,NaN,NaN,0.139294849,0.341532404,0.081413314,-0.047059235,-0.553966302,-0.120629132,0.113325097,0.036849095,-0.046339912,-0.092350415,NaN,0.004177286,NaN,NaN,0.018051619,-0.009297412,0.069929908,-0.065388344,0.129074558,0.038922279,-0.054170813,-0.050772813,0.139294849,-0.009297412
ompR,b3405,CDS,-1,DNA-binding transcriptional dual regulator OmpR,-1.688420049,-0.363845662,-0.825577173,-0.74244797,-0.767223174,-0.490800287,-0.527290253,-0.746506969,-0.684207322,-1.117299863,0.362249146,-0.73608789,-0.437933108,-0.724246294,-0.258895187,-0.564814098,-0.606740664,-1.02110865,-0.749680794,-0.697192089,-0.373118236,-0.402435476,-0.199768973,-0.832013563,0.615105309,-0.107770607,-0.645491171,-0.367789652,0.734872028,-0.280202049,-0.498759312,-0.97654463,-4.035590838,-3.491573089,-2.158955997,-1.196920966,-1.383875408,-3.431012891,-2.933649536,-0.350598868,-2.546763245,-2.855935009,-3.445216878,-1.953275606,-1.880640016,-2.634192357,-1.62820997,-1.870925799,-1.339540226,-0.721849928,-0.704226808,-0.387776856,-2.056115802
ompW,b1256,CDS,1,outer membrane protein W,0.086913617,0.155996561,-0.126583273,0.116623709,-0.238714441,-0.148034794,-0.036681911,-0.086896159,-0.203691022,-0.193121134,0.480530777,-0.129396187,0.144246781,-0.044254945,-0.346797607,-0.178113207,-0.027038137,-0.092174636,-0.002592273,0.11520057,-0.060523688,0.032581323,0.038738326,-0.492873666,-0.078042745,-0.108362546,0.003962635,-0.049464418,0.607346077,0.222006172,0.017285028,0.061211128,0.129751411,0.057172739,-0.011954378,0.043287236,-0.003565449,-0.152418139,-0.070932982,-0.050264475,-0.007453242,-0.030706604,0.20170562,0.104153337,-0.040430385,-0.072757479,-0.09349744,-0.503800389,0.015734532,0.076089692,-0.089535398,0.010623831,-0.00970381
ompX,b0814,CDS,1,outer membrane protein X,-0.150546345,0.095772767,0.044875609,0.02114898,-0.019919992,-0.987298887,0.084571783,0.11916769,-0.010830515,-0.084193504,0.160223043,-0.089797912,0.295740339,-0.098854659,0.058864683,-0.101850018,0.009101885,-0.014754568,-0.112943734,-0.115874401,-0.082010059,-0.069091776,-0.136685973,-0.646105639,-0.085355816,-0.064655649,0.115546572,-0.104474071,0.346446203,0.174480485,-0.195841235,0.017043961,-0.297091122,0.193015213,-0.359698091,0.007866884,-0.069535749,-5.437996845,-0.049890167,0.05518206,-0.124596553,-0.242708891,0.010489511,-0.312085085,-0.068435447,-0.022571952,-0.197955942,-0.307089897,-0.127673197,-0.075463565,-0.000864315,-0.083682937,-0.100030059
omrA,b4444,ncRNA,-1,small regulatory RNA OmrA,0.195133649,0.332902371,-0.048941211,-0.096118579,-0.155937764,0.060730085,-0.009714251,0.470656944,-0.017914651,-0.147577463,0.106593485,0.015339623,0.163292696,-0.035163003,-0.152675503,0.05510085,0.037809673,-0.086021939,0.120547369,0.299963088,-0.089131707,-0.090233213,-0.010596005,0.197788953,-0.647567262,0.252256721,0.000349458,0.043503863,-0.069663842,0.070082847,0.200811719,0.08069229,0.26672355,0.592888209,0.071644107,0.038314473,0.10553755,0.320382774,0.114719675,0.600867601,0.04070948,0.191712807,0.251691253,0.032586172,-0.078717938,0.213811998,0.027238921,-0.011500243,0.293975685,0.003513948,0.002812686,0.056793355,0.110128613
omrB,b4445,ncRNA,-1,small regulatory RNA OmrB,0.022395066,0.641231917,-0.004046669,-0.10330125,-0.176235048,-0.260287225,0.12968486,0.157032828,-0.185081028,-0.168889307,0.658897059,0.013360928,0.010657466,-0.230712784,-0.124355442,-0.248839314,0.043358411,0.002217205,-0.102841554,0.537524626,0.088195522,-0.187779782,0.116884832,-0.212373724,-0.741479436,0.196346487,-0.195976943,-0.049588733,0.709667371,0.074365774,0.047640133,-0.027707544,0.079006085,0.719392356,0.137336751,0.155675364,-0.099815537,-0.038847879,0.159580204,0.204489889,0.036468332,-0.076603634,0.561717195,-0.027554421,0.063957592,0.153347483,0.217182804,0.089539692,0.105510588,0.113300211,-0.000914732,0.009966294,0.1094054
opgB,b4359,CDS,-1,phosphoglycerol transferase I,-0.196902527,-0.426543318,-0.137785854,-0.376729328,-0.222745553,-0.096353728,-0.120929229,0.016398577,-0.036427626,-0.243471592,-0.288609663,-0.037120636,0.042219544,-0.122152052,-0.252746364,-0.31954496,-0.058031512,-0.014148725,-0.161768129,-0.454189168,-0.188724131,-0.40964242,-0.216610989,-0.057607616,-0.1352294,-0.219650205,-0.080956465,0.09750768,0.088957661,-0.076654389,-0.360617883,-0.141093177,-0.273764933,-0.655633245,-0.15900134,-0.31186319,-0.147869979,0.859830867,-0.345572133,0.437043062,-0.044859564,-0.227191943,-0.050993271,-0.07649745,0.019403215,0.41572636,0.114416319,-0.099405587,-0.15566383,-0.212528695,-0.129968953,-0.151430653,-0.123637783
opgC,b1047,CDS,-1,protein required for succinyl modification of osmoregulated periplasmic glucans,-0.096140993,0.007002878,0.001840635,-0.084391425,0.026864912,0.031340031,-0.144335666,-0.040029057,0.025793255,0.005937351,0.052168629,0.025843958,0.10244326,0.02063872,-0.070494835,-0.20844145,-0.0003858,-0.043710817,0.046514387,0.093253103,-0.208845262,-0.098363781,0.016400325,0.084821249,-0.077074165,-0.055349833,0.244209403,-0.091615693,-0.262143856,-0.007843593,0.09132159,-0.060225617,-0.082675204,0.055978353,-0.000734943,0.031249256,-0.008458706,0.292475731,-0.091305593,0.112131547,0.005768732,0.01769826,-0.160396352,0.311106911,0.02580169,0.217183239,0.139158516,-0.083050471,0.020198536,0.028329717,0.003888993,-0.031596713,0.023000113
opgD,b1424,CDS,1,glucan biosynthesis protein D,-0.146164885,0.050363585,-0.033166493,-0.115506071,-0.162211777,-0.131363252,-0.195268268,-0.040701765,0.028841293,-0.233588777,-0.240196185,0.054131425,0.073123746,-0.09668385,-0.062871347,-0.163019463,-0.110886531,0.103389686,0.191742566,0.009918025,0.097770789,0.070648743,0.021896373,-0.000566595,-0.059895777,0.018818139,-0.143665646,-0.263325523,-0.328560292,0.0341446,-0.203946706,0.003745212,0.292906354,0.016641237,0.187160697,0.283622706,-0.020025364,0.213484734,-0.320551995,0.116686544,-0.084238475,-0.403940629,0.343041298,0.148849737,0.05519408,-0.032717794,0.13698418,-0.047061417,-0.05108947,-0.140074644,-0.10378519,0.006831619,0.035917658
opgE,b0815,CDS,-1,phosphoethanolamine transferase,-0.075359699,0.200157055,0.145037403,-0.12131317,-0.050347364,-0.046662067,0.156183591,0.10245497,0.140328703,-0.138859508,0.040916586,0.0292655,0.172893024,-0.0763814,-0.054171274,-0.038070355,0.030423466,-0.065493895,0.034643888,0.125467186,0.03759963,-0.100492802,-0.139585551,-0.129605312,0.088364372,0.14399082,-0.007266885,0.031891404,0.340845755,0.13706406,-0.062675582,0.010219199,0.004027078,0.292275956,-0.169713905,-0.143669429,-0.019688943,-0.271104983,0.084766858,0.021995115,0.08966596,-0.168136006,-0.06494802,-0.026854054,0.131869875,-0.021315619,-0.01853084,-0.200452754,-0.013902712,-0.041924488,-0.004402428,0.033267646,-0.020502281
opgG,b1048,CDS,1,osmoregulated periplasmic glucans (OPGs) biosynthesis protein G,-0.5777409,-0.06454246,-0.091148561,-0.230193216,-0.21735165,-0.265265705,-0.386508882,-0.252111553,-0.154635895,-0.380710279,0.232541047,0.054761269,-0.144409139,-0.138902063,-0.266027272,-0.332162332,-0.081698702,-0.310093667,0.500245557,-0.075313447,-0.154453009,-0.027695178,-0.144705337,0.577758102,1.616007054,-0.001354262,0.408993706,0.048783346,0.491624749,-0.186309664,0.316189181,0.400993689,-0.333199282,-0.884602226,-0.294630298,0.006732078,-0.581982254,-0.174536595,-0.963143929,-0.666438708,-0.578034131,-0.328297673,-0.292791662,-0.66521882,0.727301274,0.178892256,0.151223347,0.059351621,-0.473252396,-0.950167653,-0.223772433,0.182486264,-0.330748478
